PRICE,YEAR,MILEAGE,CITY,STATE,MAKE,MODEL
6950,2005,125692,325,14,7,2259
8500,2006,92481,195,17,7,2259
37999,2017,4742,167,2,7,2259
52824,2014,11350,178,19,7,2259
36995,2014,49022,508,18,7,2259
19000,2013,56036,404,9,7,2259
17595,2012,51661,359,9,7,2259
17999,2012,80851,299,2,7,2259
12981,2008,77147,552,1,7,2259
19998,2015,35637,223,2,7,2259
23903,2014,33391,158,18,7,2259
6777,2006,124333,400,33,7,2259
15980,2011,62987,99,9,7,2259
12590,2011,89465,253,1,7,2259
15999,2011,56311,124,29,7,2259
15995,2008,87012,296,29,7,2259
8994,2008,94493,360,10,7,2259
6500,2005,158471,183,4,7,2259
30993,2012,37057,220,24,7,2259
54900,2017,4552,63,15,7,2259
12925,2008,125500,367,1,7,2259
22595,2013,58414,1569,22,7,2259
17999,2011,77270,573,9,7,2259
7950,2005,108639,1033,10,7,2259
8777,2006,167576,52,24,7,2259
14774,2008,101992,596,5,7,2259
21990,2011,37061,339,1,7,2259
1993,1998,198852,27,3,7,2259
5991,2000,160480,1156,5,7,2259
48450,2014,28795,1071,12,7,2259
39999,2017,11008,69,1,7,2259
45665,2018,7770,254,1,7,2259
30966,2015,34715,137,11,7,2259
42995,2017,4485,335,31,7,2259
18982,2014,63308,400,2,7,2259
21457,2014,48155,395,9,7,2259
39500,2014,22547,310,2,7,2259
18995,2011,43071,154,28,7,2259
14997,2011,56610,241,10,7,2259
27900,2011,69262,297,2,7,2259
44995,2017,8436,299,13,7,2259
36285,2017,4589,21,2,7,2259
41999,2017,4787,365,9,7,2259
32975,2017,2062,51,1,7,2259
37499,2017,10576,331,21,7,2259
38995,2015,25229,384,5,7,2259
31490,2014,37436,63,9,7,2259
27500,2014,47556,333,11,7,2259
29890,2014,39623,188,18,7,2259
25290,2014,38063,984,21,7,2259
26400,2014,43230,83,30,7,2259
28400,2014,26248,71,22,7,2259
27994,2014,44920,21,9,7,2259
27872,2014,34113,332,2,7,2259
28590,2014,30395,331,9,7,2259
34979,2014,37620,392,15,7,2259
36328,2014,19182,1207,42,7,2259
26999,2016,30564,130,3,7,2259
26450,2014,14853,639,18,7,2259
27500,2015,28618,188,29,7,2259
26751,2014,44639,202,16,7,2259
25991,2015,19241,436,28,7,2259
21000,2013,34275,415,1,7,2259
25999,2014,27428,420,11,7,2259
21990,2014,42692,499,14,7,2259
26865,2014,25689,67,15,7,2259
26998,2014,38179,429,10,7,2259
28000,2014,37110,90,10,7,2259
18450,2014,59234,67,21,7,2259
27985,2014,18906,174,40,7,2259
19888,2014,36974,316,14,7,2259
21588,2014,20735,282,9,7,2259
21997,2014,45066,111,19,7,2259
21900,2014,66822,279,27,7,2259
19890,2014,42475,630,1,7,2259
21487,2014,36318,139,14,7,2259
23497,2014,48564,331,25,7,2259
23888,2013,37827,70,10,7,2259
25988,2014,39327,1594,1,7,2259
14995,2010,79815,398,3,7,2259
24995,2014,29656,157,1,7,2259
34000,2017,7987,55,22,7,2259
20913,2013,64331,81,9,7,2259
39992,2016,9125,398,10,7,2259
20791,2013,69176,161,5,7,2259
19898,2014,57947,345,14,7,2259
38895,2013,37865,81,9,7,2259
35951,2017,19661,383,45,7,2259
20481,2013,49000,50,5,7,2259
11988,2008,126925,331,9,7,2259
23499,2013,52778,40,2,7,2259
7595,2008,96592,50,5,7,2259
29988,2016,12607,29,9,7,2259
33940,2014,36211,574,3,7,2259
27900,2013,49808,112,16,7,2259
23995,2011,63016,615,1,7,2259
21455,2011,79783,53,5,7,2259
25500,2015,18793,192,16,7,2259
33900,2015,25868,1596,19,7,2259
18295,2015,25200,87,18,7,2259
21183,2014,47075,42,5,7,2259
23390,2015,35982,22,1,7,2259
28985,2016,8779,131,3,7,2259
38988,2017,6554,190,38,7,2259
31990,2013,46924,623,10,7,2259
30951,2013,58370,81,1,7,2259
12986,2012,60422,133,5,7,2259
8495,2008,85182,5,9,7,2259
11990,2005,31092,185,1,7,2259
19499,2016,21932,192,15,7,2259
38981,2013,45084,33,5,7,2259
20329,2011,70778,637,38,7,2259
26184,2013,50558,193,29,7,2259
35885,2014,30705,286,17,7,2259
43900,2015,22619,199,1,7,2259
31995,2016,10811,651,15,7,2259
32509,2014,49743,323,18,7,2259
29000,2013,43615,180,35,7,2259
32928,2013,52477,106,19,7,2259
35977,2017,5144,145,4,7,2259
7995,2008,133044,395,31,7,2259
22990,2010,66631,321,5,7,2259
199995,2017,10722,165,10,7,2259
67888,2009,55972,326,5,7,2259
30988,2016,25574,1810,10,7,2259
28900,2016,4654,332,14,7,2259
17635,2014,33828,505,9,7,2259
15997,2014,54306,984,5,7,2259
17991,2015,17316,1726,2,7,2259
17486,2015,23130,323,25,7,2259
20995,2015,2415,426,19,7,2259
19900,2016,6634,383,29,7,2259
24289,2014,32198,586,21,7,2259
21587,2014,44596,343,11,7,2259
9500,2006,56300,470,19,7,2259
7850,2004,106360,70,1,7,2259
19788,2013,49780,113,1,7,2259
11995,2010,101886,321,5,7,2259
17995,2014,30817,220,17,7,2259
19985,2011,68328,259,9,7,2259
23950,2012,71264,259,40,7,2259
21999,2012,64739,38,15,7,2259
19988,2011,76711,137,5,7,2259
23999,2013,62871,165,9,7,2259
49871,2016,22727,103,9,7,2259
32500,2015,57076,158,9,7,2259
34598,2017,18468,77,1,7,2259
24998,2014,39531,177,5,7,2259
22678,2013,44926,620,13,7,2259
28750,2014,18342,603,15,7,2259
28985,2014,34513,25,15,7,2259
26973,2015,45030,166,9,7,2259
13990,2012,98408,337,1,7,2259
14980,2011,113228,293,10,7,2259
41375,2014,48873,1511,10,7,2259
44834,2014,38126,574,30,7,2259
50995,2014,23676,553,20,7,2259
34998,2014,33907,1062,19,7,2259
36954,2015,48123,323,41,7,2259
36987,2014,43363,26,19,7,2259
35500,2015,36966,341,29,7,2259
45300,2014,29170,134,21,7,2259
38962,2015,49155,327,5,7,2259
27840,2011,40408,25,10,7,2259
28870,2013,66137,130,1,7,2259
13000,2009,92873,350,5,7,2259
28900,2015,42783,610,18,7,2259
31245,2016,29521,326,9,7,2259
28883,2015,18229,636,32,7,2259
27995,2015,35123,601,12,7,2259
33000,2016,9887,1229,18,7,2259
25997,2015,26096,1005,43,7,2259
9997,2009,83579,313,16,7,2259
9995,2009,127580,71,28,7,2259
4795,2006,140654,106,1,7,2259
5993,2005,115320,468,2,7,2259
16377,2013,86546,292,38,7,2259
16870,2011,84768,178,5,7,2259
13995,2011,102254,1385,9,7,2259
21644,2013,67426,94,17,7,2259
21969,2013,61509,563,10,7,2259
18588,2012,75160,260,11,7,2259
17999,2012,55542,58,9,7,2259
15995,2011,96862,47,19,7,2259
15988,2011,67157,336,1,7,2259
52597,2017,3727,66,21,7,2259
34895,2015,31777,163,9,7,2259
42888,2016,14498,246,38,7,2259
32995,2015,37072,204,9,7,2259
26940,2015,67098,420,9,7,2259
31990,2015,34739,396,5,7,2259
40980,2017,13492,31,5,7,2259
37900,2016,29067,135,6,7,2259
29875,2015,44069,366,24,7,2259
28694,2015,75645,1986,2,7,2259
31500,2015,38781,48,1,7,2259
19647,2010,82940,251,14,7,2259
18899,2012,46200,483,5,7,2259
15499,2010,120749,596,1,7,2259
10999,2007,124170,324,10,7,2259
9000,2005,120344,1702,15,7,2259
5495,2004,168470,297,1,7,2259
6491,2005,58081,525,42,7,2259
17115,2014,22608,157,30,7,2259
17037,2014,42694,63,27,7,2259
17499,2016,10123,48,13,7,2259
15485,2014,38660,507,14,7,2259
10090,2013,93287,254,19,7,2259
17797,2017,21550,81,9,7,2259
14845,2015,18484,1438,38,7,2259
15477,2014,44982,945,17,7,2259
6000,2007,84766,157,10,7,2259
7450,2007,85305,382,33,7,2259
13000,2012,82369,116,5,7,2259
11450,2010,98864,189,5,7,2259
20099,2014,24624,329,5,7,2259
20988,2014,11815,310,19,7,2259
23995,2016,34154,110,9,7,2259
20995,2015,19918,268,19,7,2259
17991,2014,48195,372,29,7,2259
17593,2015,25840,395,1,7,2259
24500,2015,27544,324,9,7,2259
29000,2017,5050,586,38,7,2259
22992,2015,44969,603,42,7,2259
6466,2008,166693,282,28,7,2259
15495,2012,76964,807,13,7,2259
17995,2012,52000,110,3,7,2259
17990,2013,29105,395,14,7,2259
19831,2013,31182,59,19,7,2259
21298,2016,24017,29,1,7,2259
23800,2017,10332,521,3,7,2259
15999,2016,43080,243,17,7,2259
22491,2015,18708,102,19,7,2258
24000,2015,18066,238,1,7,2258
6500,2004,122148,222,24,7,2258
40495,2017,15,330,10,7,2258
24995,2016,37554,220,19,7,2258
48490,2014,48515,610,10,7,2258
28900,2006,44911,81,9,7,2258
43996,2014,21000,333,35,7,2258
7495,2007,143320,505,9,7,2258
17988,2014,34992,151,14,7,2258
18795,2013,53966,299,9,7,2258
21995,2015,24866,499,29,7,2258
22500,2013,45720,850,1,7,2258
13995,2008,70263,1593,19,7,2258
10995,2008,116117,31,5,7,2258
7999,2007,129308,29,42,7,2258
12995,2008,110147,316,14,7,2258
16490,2012,104740,326,41,7,2258
19999,2011,87947,86,4,7,2258
23995,2009,57498,176,20,7,2258
7981,2003,106255,222,22,7,2258
5500,2005,128001,370,9,7,2258
54300,2015,40008,83,17,7,2258
50995,2017,7412,390,11,7,2258
33490,2015,30911,312,18,7,2258
31500,2014,51052,296,14,7,2258
16944,2012,62718,273,19,7,2258
22995,2011,67820,324,15,7,2258
16949,2009,89061,178,3,7,2258
28900,2015,28902,912,19,7,2258
24993,2016,38919,46,9,7,2258
37974,2015,29226,178,14,7,2258
26990,2014,35119,343,38,7,2258
22999,2014,41166,29,14,7,2258
21480,2014,45950,174,9,7,2258
25995,2014,56226,110,19,7,2258
33243,2014,11180,237,22,7,2258
37999,2016,10400,528,4,7,2258
23475,2014,64555,175,17,7,2258
25698,2014,35048,341,5,7,2258
29995,2014,33779,343,18,7,2258
19777,2014,42949,229,1,7,2258
20990,2014,10638,61,4,7,2258
26212,2015,28784,339,31,7,2258
24800,2014,62052,362,29,7,2258
21500,2014,41225,63,14,7,2258
22995,2014,26709,116,5,7,2258
25119,2014,19704,1062,5,7,2258
18836,2013,57572,45,14,7,2258
22900,2015,25033,317,1,7,2258
27995,2015,24725,550,9,7,2258
40490,2014,32966,45,27,7,2258
71500,2016,17749,862,15,7,2258
14999,2011,96205,81,9,7,2258
19888,2010,58355,163,1,7,2258
23000,2012,37063,485,14,7,2258
26506,2014,43739,385,17,7,2258
23499,2013,32395,482,14,7,2258
23995,2014,72214,50,21,7,2258
27588,2014,32099,220,1,7,2258
36599,2017,14580,124,14,7,2258
21995,2015,40741,352,35,7,2258
9499,2008,107230,460,6,7,2258
33490,2016,10295,64,2,7,2258
31999,2015,58078,251,5,7,2258
37988,2015,28771,140,1,7,2258
23888,2012,59343,59,23,7,2258
8745,2008,128767,251,18,7,2258
48800,2016,37605,99,9,7,2258
6955,2005,130715,181,16,7,2258
23114,2012,71445,1602,22,7,2258
23844,2013,79525,636,18,7,2258
34277,2017,3740,185,24,7,2258
16088,2013,47148,127,41,7,2258
17799,2015,17565,23,16,7,2258
14996,2015,28891,627,17,7,2258
28700,2014,25196,354,17,7,2258
12995,2010,47476,286,1,7,2258
6499,2005,150500,550,29,7,2258
21999,2012,54830,433,10,7,2258
16274,2011,101166,380,18,7,2258
35993,2015,30456,247,1,7,2258
38823,2017,15385,77,1,7,2258
36900,2017,4514,421,1,7,2258
25794,2014,32771,527,9,7,2258
41000,2017,14265,1156,27,7,2258
19990,2011,50287,331,12,7,2258
11990,2012,137042,581,10,7,2258
58995,2017,2948,42,19,7,2258
38634,2015,24715,320,17,7,2258
36988,2014,37365,331,5,7,2258
54977,2017,4392,330,18,7,2258
29450,2013,84987,295,2,7,2258
38995,2014,47599,56,11,7,2258
45900,2014,18794,499,5,7,2258
11999,2008,109615,272,14,7,2258
33995,2016,23497,311,1,7,2258
27495,2015,14141,363,12,7,2258
36000,2018,5,512,5,7,2258
17287,2010,81553,277,1,7,2258
41900,2016,15175,71,9,7,2258
39917,2016,20386,402,28,7,2258
14990,2011,118490,335,2,7,2258
16672,2007,92543,75,21,7,2258
7995,2004,161648,245,28,7,2258
11500,2006,78519,957,1,7,2258
8751,2009,73654,238,1,7,2258
21995,2017,14472,197,31,7,2258
15980,2013,21994,247,3,7,2258
15994,2012,12034,561,10,7,2258
12495,2014,15958,398,5,7,2258
18985,2016,12,1027,26,7,2258
12608,2011,36140,1984,41,7,2258
19949,2014,30995,331,42,7,2258
2997,1999,95474,101,42,7,2258
17500,2015,39221,551,15,7,2258
26883,2015,18811,77,28,7,2258
21700,2015,45854,296,2,7,2258
6488,2004,157000,314,1,7,2258
13990,2009,57452,220,9,7,2258
23995,2017,5050,413,17,7,2258
20999,2016,12760,255,17,7,2258
95000,2015,16775,1341,4,7,2257
8999,2007,118032,162,1,7,2257
41997,2013,56100,81,3,7,2257
40991,2013,64157,298,31,7,2257
24877,2015,11935,229,18,7,2257
19900,2014,29121,80,33,7,2257
19390,2014,16040,247,18,7,2257
17994,2014,26715,422,35,7,2257
21771,2014,22002,633,11,7,2257
8499,2008,99967,81,10,7,2257
7999,2005,115308,301,5,7,2257
35900,2017,4494,339,18,7,2257
40598,2017,4671,192,10,7,2257
38798,2017,4996,172,2,7,2257
35999,2017,10585,599,22,7,2257
21900,2008,116574,173,27,7,2257
22994,2007,57464,395,9,7,2257
30900,2008,44320,104,5,7,2257
9995,2005,105563,325,1,7,2257
44650,2015,51363,368,5,7,2257
50495,2015,46197,68,1,7,2257
39995,2015,41593,341,29,7,2257
46824,2015,36995,87,35,7,2257
37995,2014,30874,21,3,7,2257
36900,2014,36635,167,18,7,2257
37950,2014,20816,174,9,7,2257
24500,2013,56535,122,14,7,2257
34950,2014,25300,59,9,7,2257
14875,2009,84576,158,13,7,2257
15950,2008,62877,42,32,7,2257
15999,2010,76890,195,2,7,2257
12398,2008,100402,83,9,7,2257
8998,2008,141587,163,9,7,2257
11800,2008,59694,417,9,7,2257
29900,2015,28668,106,21,7,2257
15869,2013,46337,26,11,7,2257
27445,2015,22753,53,3,7,2257
20900,2014,26403,98,14,7,2257
22898,2015,21285,521,15,7,2257
12493,2008,60630,287,1,7,2257
7999,2008,110458,98,29,7,2257
11550,2007,101872,297,5,7,2257
8350,2007,114092,427,10,7,2257
5799,2007,117240,299,1,7,2257
12995,2007,88872,365,5,7,2257
9650,2007,92974,405,14,7,2257
16498,2011,40529,552,10,7,2257
10900,2008,92163,365,1,7,2257
11989,2009,55160,394,3,7,2257
13488,2011,101287,629,1,7,2257
12284,2009,94191,42,6,7,2257
11999,2011,98973,167,25,7,2257
11990,2011,90400,76,7,7,2257
11300,2010,97940,21,2,7,2257
14998,2011,51856,100,10,7,2257
8219,2009,112184,55,30,7,2257
13950,2011,49855,319,29,7,2257
12000,2010,85866,217,44,7,2257
11981,2010,92015,23,10,7,2257
8995,2008,125585,460,24,7,2257
8995,2007,124609,341,14,7,2257
28677,2014,65312,321,2,7,2257
22193,2011,68713,36,9,7,2257
16987,2011,74062,568,16,7,2257
23998,2012,41085,602,9,7,2257
19800,2013,74582,29,3,7,2257
1999,2003,221597,338,14,7,2257
3999,2002,128283,638,2,7,2257
9500,2004,113157,222,9,7,2257
9980,2005,145781,359,5,7,2257
14500,2007,85874,632,6,7,2257
6800,2004,105359,229,14,7,2257
8400,2006,104000,557,31,7,2257
15800,2005,106310,200,28,7,2257
4000,2001,160979,336,17,7,2257
31995,2013,67119,83,9,7,2257
37995,2014,50585,341,38,7,2257
42415,2018,7915,353,1,7,2257
43409,2017,4079,96,19,7,2257
30994,2017,6004,358,11,7,2257
38755,2016,21489,29,1,7,2257
41993,2015,8904,278,21,7,2257
29998,2014,43859,135,22,7,2257
27685,2015,19106,434,17,7,2257
24495,2014,10743,181,10,7,2257
33499,2014,48537,1839,1,7,2257
18127,2011,54074,232,16,7,2257
19850,2013,38479,340,10,7,2257
14900,2011,89656,49,1,7,2257
24998,2016,31989,396,1,7,2257
24745,2016,30536,433,9,7,2257
27660,2016,32419,1103,23,7,2257
42750,2016,5034,290,33,7,2257
28300,2016,37321,521,9,7,2257
38875,2017,17487,302,2,7,2257
43575,2017,4060,40,5,7,2257
42295,2017,4097,2073,20,7,2257
36899,2017,8828,428,18,7,2257
37915,2017,6574,205,14,7,2257
32995,2014,24715,2028,7,7,2257
34798,2014,37868,119,1,7,2257
36550,2014,34234,30,10,7,2257
27190,2014,39048,104,14,7,2257
54795,2016,11743,124,1,7,2257
35497,2014,17794,527,17,7,2257
30650,2014,37988,731,28,7,2257
33090,2014,38813,1033,27,7,2257
31874,2014,30788,92,21,7,2257
24000,2014,65339,382,29,7,2257
30000,2014,44906,82,5,7,2257
46890,2016,2744,447,14,7,2257
19995,2014,65556,81,18,7,2257
23997,2015,49602,144,22,7,2257
29990,2014,29866,59,9,7,2257
27984,2014,31599,59,14,7,2257
10999,2008,106380,166,29,7,2257
21943,2014,51596,926,9,7,2257
37990,2014,23236,254,4,7,2257
38500,2015,21789,311,22,7,2257
36750,2014,30676,104,21,7,2257
28495,2014,49736,32,2,7,2257
31690,2014,13024,77,11,7,2257
24995,2014,24818,31,5,7,2257
24950,2014,26576,2050,3,7,2257
32995,2015,11851,1419,17,7,2257
29495,2015,33473,167,10,7,2257
22995,2014,44928,1027,3,7,2257
23577,2014,51260,333,5,7,2257
23995,2014,50681,384,25,7,2257
25300,2014,41071,48,5,7,2257
24900,2014,40754,391,15,7,2257
18975,2014,36051,29,21,7,2257
17500,2014,51064,104,1,7,2257
24991,2014,35480,199,9,7,2257
16990,2014,50383,387,43,7,2257
25998,2014,31782,136,18,7,2257
22995,2014,32985,615,12,7,2257
17499,2014,51200,144,14,7,2257
21994,2015,42454,86,30,7,2257
26000,2014,29313,283,6,7,2257
23552,2014,36358,68,17,7,2257
19995,2013,46807,334,1,7,2257
36500,2014,33005,1203,29,7,2257
31998,2014,38947,502,42,7,2257
34250,2014,20975,25,18,7,2257
27985,2014,37988,297,50,7,2257
24592,2015,27035,53,33,7,2257
27995,2014,23956,516,4,7,2257
27991,2014,28113,351,2,7,2257
20810,2014,35735,426,38,7,2257
32995,2014,46715,42,5,7,2257
21994,2014,41101,129,14,7,2257
15995,2014,28796,964,3,7,2257
15988,2012,57937,352,2,7,2257
35500,2015,71682,1420,50,7,2257
9995,2009,107873,1486,10,7,2257
24236,2011,67639,285,13,7,2257
30875,2016,2253,123,18,7,2257
33995,2017,2125,140,14,7,2257
16950,2009,100275,336,19,7,2257
37499,2014,37620,83,2,7,2257
19995,2007,40637,262,5,7,2257
13995,2009,63500,1104,17,7,2257
36995,2017,9403,313,9,7,2257
25000,2014,29393,61,38,7,2257
27495,2014,28919,232,22,7,2257
21000,2011,63847,10,16,7,2257
14995,2010,92355,199,5,7,2257
5995,2004,136197,72,19,7,2257
12999,2010,81284,985,2,7,2257
15989,2010,62475,509,2,7,2257
27000,2013,15301,48,1,7,2257
15995,2009,53873,59,3,7,2257
55000,2017,8652,593,17,7,2257
26880,2013,37954,411,21,7,2257
24984,2014,55872,509,9,7,2257
36400,2015,11173,144,9,7,2257
22899,2011,36358,96,16,7,2257
27800,2015,19851,71,17,7,2257
26993,2016,21818,299,18,7,2257
28995,2015,14207,335,9,7,2257
28995,2014,27672,175,10,7,2257
45998,2017,17798,335,19,7,2257
36999,2017,14113,1784,29,7,2257
27500,2013,57489,335,10,7,2257
8995,2008,129342,392,9,7,2257
21500,2014,34703,58,19,7,2257
26887,2014,21459,394,18,7,2257
4998,2004,75996,167,12,7,2257
18495,2010,93902,80,1,7,2257
29993,2014,58601,30,6,7,2257
28000,2013,45971,1711,33,7,2257
34955,2015,21617,1685,18,7,2257
14899,2011,57053,1854,3,7,2257
21487,2014,49397,96,14,7,2257
22994,2014,20738,545,9,7,2257
8995,2007,81796,128,37,7,2257
24444,2011,79865,223,9,7,2257
31690,2017,13527,145,40,7,2257
13975,2010,45224,296,3,7,2257
16500,2014,40030,61,29,7,2257
22238,2015,20410,427,2,7,2257
22999,2016,8460,223,1,7,2257
62000,2017,19,187,17,7,2257
38615,2015,39376,331,28,7,2257
38975,2015,55039,365,28,7,2257
48988,2016,45752,335,26,7,2257
23888,2013,52448,2037,9,7,2257
18292,2010,64140,170,28,7,2257
34995,2014,37488,331,38,7,2257
25990,2014,56931,1024,4,7,2257
16095,2012,97013,522,2,7,2257
30000,2015,50750,166,14,7,2257
56885,2017,8098,339,5,7,2257
57879,2017,3346,324,16,7,2257
35988,2016,16946,88,17,7,2257
26820,2015,47301,420,1,7,2257
30472,2016,12031,390,9,7,2257
24500,2015,46425,380,11,7,2257
18500,2011,81549,553,19,7,2257
37922,2015,4889,442,21,7,2257
36350,2014,49327,180,10,7,2257
37999,2014,54957,341,22,7,2257
32793,2014,41816,180,28,7,2257
34800,2014,69198,268,5,7,2257
36986,2017,12825,268,3,7,2257
8995,2003,67143,397,1,7,2257
36991,2016,11084,394,29,7,2257
46488,2016,6443,633,1,7,2257
8595,2008,130945,277,5,7,2257
74885,2011,33994,505,35,7,2257
42990,2005,40946,1714,17,7,2257
17516,2015,25527,438,1,7,2257
23900,2017,569,331,10,7,2257
17900,2014,50860,1886,10,7,2257
17991,2014,32978,178,3,7,2257
19578,2014,31934,350,31,7,2257
18750,2014,47097,61,29,7,2257
22491,2017,15581,398,9,7,2257
18443,2015,15535,61,13,7,2257
16788,2013,38055,371,5,7,2257
17976,2016,17887,31,5,7,2257
21889,2016,35,158,28,7,2257
24440,2014,55000,201,19,7,2257
18790,2010,59760,206,14,7,2257
8488,2005,114686,1564,13,7,2257
13995,2010,84880,2075,9,7,2257
12800,2011,83450,192,33,7,2257
13300,2010,65994,71,27,7,2257
10688,2010,95366,33,10,7,2257
16995,2013,36046,25,21,7,2257
7125,2009,154566,201,31,7,2257
6991,2006,128037,629,9,7,2257
30999,2013,36631,596,10,7,2257
32000,2013,48019,482,17,7,2257
27982,2013,67581,46,12,7,2257
21910,2011,79337,63,5,7,2257
18990,2013,100295,254,6,7,2257
35500,2015,32077,268,24,7,2257
38998,2015,34558,63,18,7,2257
44800,2017,5181,418,14,7,2257
39200,2017,4037,1341,5,7,2257
24830,2014,56441,316,11,7,2257
31695,2014,25156,193,29,7,2257
24989,2014,43708,331,38,7,2257
26999,2013,64541,639,19,7,2257
28926,2014,21773,624,9,7,2257
18500,2013,52749,296,1,7,2257
29900,2014,29762,61,12,7,2257
25899,2014,40195,398,5,7,2257
32940,2015,28560,426,11,7,2257
28994,2015,36841,586,9,7,2257
19991,2013,76783,182,4,7,2257
29595,2014,28402,1980,9,7,2257
43995,2017,7481,395,15,7,2257
46994,2017,4152,893,16,7,2257
47485,2017,4421,258,1,7,2257
19985,2011,54696,40,19,7,2257
48500,2017,9904,630,9,7,2257
13950,2012,83649,81,5,7,2257
37991,2015,49469,1261,6,7,2257
45998,2014,34493,29,21,7,2257
45900,2015,45023,63,3,7,2257
38975,2014,34569,230,11,7,2257
49979,2014,35651,331,5,7,2257
55995,2017,2104,700,9,7,2257
34487,2015,45749,151,10,7,2257
36997,2016,33320,206,5,7,2257
62988,2017,6413,106,5,7,2257
34895,2015,50798,301,28,7,2257
31995,2014,54264,144,9,7,2257
39850,2014,36079,10,5,7,2257
46994,2015,7998,335,31,7,2257
33950,2014,51541,867,9,7,2257
43525,2016,15201,71,14,7,2257
32995,2015,47628,636,9,7,2257
27959,2014,74614,43,14,7,2257
35980,2014,47000,25,35,7,2257
39717,2014,48754,31,9,7,2257
25967,2008,27455,77,2,7,2257
30995,2014,58854,331,9,7,2257
14985,2010,115131,271,9,7,2257
13495,2009,88772,1926,17,7,2257
8995,2006,145427,309,30,7,2257
34495,2017,34711,299,1,7,2257
24490,2015,57708,144,9,7,2257
19950,2013,80221,437,5,7,2257
21900,2014,73603,391,24,7,2257
20665,2013,86535,334,9,7,2257
22800,2014,63838,483,9,7,2257
